Timestamp,Scenario,Engine_Fault_State,EGT_Sensor_Health,Vibration_Sensor_Health,RunID,TimeStep,Prediction_FullDBN,Prediction_VanillaDBN,Prediction_RuleBased
2025-05-01 12:20:02.991125,Normal,Normal,OK,OK,0,1759,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:03.991125,Normal,Normal,OK,OK,0,1760,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:04.991125,Normal,Normal,OK,OK,0,1761,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:05.991125,Normal,Normal,OK,OK,0,1762,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:06.991125,Normal,Normal,OK,OK,0,1763,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:07.991125,Normal,Normal,OK,OK,0,1764,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:08.991125,Normal,Normal,OK,OK,0,1765,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:09.991125,Normal,Normal,OK,OK,0,1766,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:10.991125,Normal,Normal,OK,OK,0,1767,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:11.991125,Normal,Normal,OK,OK,0,1768,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:12.991125,Normal,Normal,OK,OK,0,1769,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:13.991125,Normal,Normal,OK,OK,0,1770,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:14.991125,Normal,Normal,OK,OK,0,1771,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:15.991125,Normal,Normal,OK,OK,0,1772,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:16.991125,Normal,Normal,OK,OK,0,1773,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:17.991125,Normal,Normal,OK,OK,0,1774,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:18.991125,Normal,Normal,OK,OK,0,1775,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:19.991125,Normal,Normal,OK,OK,0,1776,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:20.991125,Normal,Normal,OK,OK,0,1777,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:21.991125,Normal,Normal,OK,OK,0,1778,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:22.991125,Normal,Normal,OK,OK,0,1779,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:23.991125,Normal,Normal,OK,OK,0,1780,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:24.991125,Normal,Normal,OK,OK,0,1781,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:25.991125,Normal,Normal,OK,OK,0,1782,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:26.991125,Normal,Normal,OK,OK,0,1783,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:27.991125,Normal,Normal,OK,OK,0,1784,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:28.991125,Normal,Normal,OK,OK,0,1785,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:29.991125,Normal,Normal,OK,OK,0,1786,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:30.991125,Normal,Normal,OK,OK,0,1787,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:31.991125,Normal,Normal,OK,OK,0,1788,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:32.991125,Normal,Normal,OK,OK,0,1789,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:33.991125,Normal,Normal,OK,OK,0,1790,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:34.991125,Normal,Normal,OK,OK,0,1791,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:35.991125,Normal,Normal,OK,OK,0,1792,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:36.991125,Normal,Normal,OK,OK,0,1793,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:37.991125,Normal,Normal,OK,OK,0,1794,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:38.991125,Normal,Normal,OK,OK,0,1795,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:39.991125,Normal,Normal,OK,OK,0,1796,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:40.991125,Normal,Normal,OK,OK,0,1797,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:41.991125,Normal,Normal,OK,OK,0,1798,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 12:20:42.991125,Normal,Normal,OK,OK,0,1799,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:23:39.641233,OilLeak,Normal,OK,OK,0,0,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:40.641233,OilLeak,Normal,OK,OK,0,1,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:41.641233,OilLeak,Normal,OK,OK,0,2,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:42.641233,OilLeak,Normal,OK,OK,0,3,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:43.641233,OilLeak,Normal,OK,OK,0,4,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:44.641233,OilLeak,Normal,OK,OK,0,5,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:45.641233,OilLeak,Normal,OK,OK,0,6,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:46.641233,OilLeak,Normal,OK,OK,0,7,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:47.641233,OilLeak,Normal,OK,OK,0,8,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:48.641233,OilLeak,Normal,OK,OK,0,9,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:49.641233,OilLeak,Normal,OK,OK,0,10,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:50.641233,OilLeak,Normal,OK,OK,0,11,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:51.641233,OilLeak,Normal,OK,OK,0,12,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:52.641233,OilLeak,Normal,OK,OK,0,13,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:53.641233,OilLeak,Normal,OK,OK,0,14,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:54.641233,OilLeak,Normal,OK,OK,0,15,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:55.641233,OilLeak,Normal,OK,OK,0,16,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:56.641233,OilLeak,Normal,OK,OK,0,17,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:57.641233,OilLeak,Normal,OK,OK,0,18,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:58.641233,OilLeak,Normal,OK,OK,0,19,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:23:59.641233,OilLeak,Normal,OK,OK,0,20,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:00.641233,OilLeak,Normal,OK,OK,0,21,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:01.641233,OilLeak,Normal,OK,OK,0,22,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:02.641233,OilLeak,Normal,OK,OK,0,23,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:03.641233,OilLeak,Normal,OK,OK,0,24,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:04.641233,OilLeak,Normal,OK,OK,0,25,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:05.641233,OilLeak,Normal,OK,OK,0,26,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:06.641233,OilLeak,Normal,OK,OK,0,27,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:07.641233,OilLeak,Normal,OK,OK,0,28,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:08.641233,OilLeak,Normal,OK,OK,0,29,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:09.641233,OilLeak,Normal,OK,OK,0,30,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:10.641233,OilLeak,Normal,OK,OK,0,31,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:11.641233,OilLeak,Normal,OK,OK,0,32,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:12.641233,OilLeak,Normal,OK,OK,0,33,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:13.641233,OilLeak,Normal,OK,OK,0,34,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:14.641233,OilLeak,Normal,OK,OK,0,35,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:15.641233,OilLeak,Normal,OK,OK,0,36,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:16.641233,OilLeak,Normal,OK,OK,0,37,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:17.641233,OilLeak,Normal,OK,OK,0,38,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:18.641233,OilLeak,Normal,OK,OK,0,39,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:19.641233,OilLeak,Normal,OK,OK,0,40,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:20.641233,OilLeak,Normal,OK,OK,0,41,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:21.641233,OilLeak,Normal,OK,OK,0,42,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:22.641233,OilLeak,Normal,OK,OK,0,43,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:23.641233,OilLeak,Normal,OK,OK,0,44,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:24.641233,OilLeak,Normal,OK,OK,0,45,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:25.641233,OilLeak,Normal,OK,OK,0,46,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:26.641233,OilLeak,Normal,OK,OK,0,47,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:27.641233,OilLeak,Normal,OK,OK,0,48,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:28.641233,OilLeak,Normal,OK,OK,0,49,Normal_Predicted,BearingWear_Predicted,Normal_Predicted
2025-05-01 16:24:29.641233,OilLeak,Normal,OK,OK,0,50,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:30.641233,OilLeak,Normal,OK,OK,0,51,Normal_Predicted,BearingWear_Predicted,Normal_Predicted
2025-05-01 16:24:31.641233,OilLeak,Normal,OK,OK,0,52,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:32.641233,OilLeak,Normal,OK,OK,0,53,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:33.641233,OilLeak,Normal,OK,OK,0,54,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:34.641233,OilLeak,Normal,OK,OK,0,55,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:35.641233,OilLeak,Normal,OK,OK,0,56,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:36.641233,OilLeak,Normal,OK,OK,0,57,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:37.641233,OilLeak,Normal,OK,OK,0,58,Normal_Predicted,BearingWear_Predicted,Normal_Predicted
2025-05-01 16:24:38.641233,OilLeak,Normal,OK,OK,0,59,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:39.641233,OilLeak,Normal,OK,OK,0,60,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:40.641233,OilLeak,Normal,OK,OK,0,61,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:41.641233,OilLeak,Normal,OK,OK,0,62,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:42.641233,OilLeak,Normal,OK,OK,0,63,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:43.641233,OilLeak,Normal,OK,OK,0,64,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:44.641233,OilLeak,Normal,OK,OK,0,65,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:45.641233,OilLeak,Normal,OK,OK,0,66,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:46.641233,OilLeak,Normal,OK,OK,0,67,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:47.641233,OilLeak,Normal,OK,OK,0,68,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:48.641233,OilLeak,Normal,OK,OK,0,69,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:49.641233,OilLeak,Normal,OK,OK,0,70,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:50.641233,OilLeak,Normal,OK,OK,0,71,Normal_Predicted,BearingWear_Predicted,Normal_Predicted
2025-05-01 16:24:51.641233,OilLeak,Normal,OK,OK,0,72,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:52.641233,OilLeak,Normal,OK,OK,0,73,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:53.641233,OilLeak,Normal,OK,OK,0,74,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:54.641233,OilLeak,Normal,OK,OK,0,75,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:55.641233,OilLeak,Normal,OK,OK,0,76,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:56.641233,OilLeak,Normal,OK,OK,0,77,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:57.641233,OilLeak,Normal,OK,OK,0,78,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:58.641233,OilLeak,Normal,OK,OK,0,79,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:24:59.641233,OilLeak,Normal,OK,OK,0,80,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:00.641233,OilLeak,Normal,OK,OK,0,81,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:01.641233,OilLeak,Normal,OK,OK,0,82,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:02.641233,OilLeak,Normal,OK,OK,0,83,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:03.641233,OilLeak,Normal,OK,OK,0,84,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:04.641233,OilLeak,Normal,OK,OK,0,85,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:05.641233,OilLeak,Normal,OK,OK,0,86,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:06.641233,OilLeak,Normal,OK,OK,0,87,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:07.641233,OilLeak,Normal,OK,OK,0,88,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:08.641233,OilLeak,Normal,OK,OK,0,89,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:09.641233,OilLeak,Normal,OK,OK,0,90,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:10.641233,OilLeak,Normal,OK,OK,0,91,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:11.641233,OilLeak,Normal,OK,OK,0,92,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:12.641233,OilLeak,Normal,OK,OK,0,93,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:13.641233,OilLeak,Normal,OK,OK,0,94,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:14.641233,OilLeak,Normal,OK,OK,0,95,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:15.641233,OilLeak,Normal,OK,OK,0,96,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:16.641233,OilLeak,Normal,OK,OK,0,97,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:17.641233,OilLeak,Normal,OK,OK,0,98,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:18.641233,OilLeak,Normal,OK,OK,0,99,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:19.641233,OilLeak,Normal,OK,OK,0,100,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:20.641233,OilLeak,Normal,OK,OK,0,101,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:21.641233,OilLeak,Normal,OK,OK,0,102,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:22.641233,OilLeak,Normal,OK,OK,0,103,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:23.641233,OilLeak,Normal,OK,OK,0,104,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:24.641233,OilLeak,Normal,OK,OK,0,105,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:25.641233,OilLeak,Normal,OK,OK,0,106,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:26.641233,OilLeak,Normal,OK,OK,0,107,Normal_Predicted,Normal_Predicted,Normal_Predicted
2025-05-01 16:25:27.641233,OilLeak,Normal,OK,OK,0,108,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:28.641233,OilLeak,Normal,OK,OK,0,109,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:29.641233,OilLeak,Normal,OK,OK,0,110,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:30.641233,OilLeak,Normal,OK,OK,0,111,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:31.641233,OilLeak,Normal,OK,OK,0,112,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:32.641233,OilLeak,Normal,OK,OK,0,113,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:33.641233,OilLeak,Normal,OK,OK,0,114,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:34.641233,OilLeak,Normal,OK,OK,0,115,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:35.641233,OilLeak,Normal,OK,OK,0,116,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:36.641233,OilLeak,Normal,OK,OK,0,117,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:37.641233,OilLeak,Normal,OK,OK,0,118,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:38.641233,OilLeak,Normal,OK,OK,0,119,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:39.641233,OilLeak,Normal,OK,OK,0,120,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:40.641233,OilLeak,Normal,OK,OK,0,121,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:41.641233,OilLeak,Normal,OK,OK,0,122,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:42.641233,OilLeak,Normal,OK,OK,0,123,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:43.641233,OilLeak,Normal,OK,OK,0,124,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:44.641233,OilLeak,Normal,OK,OK,0,125,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:45.641233,OilLeak,Normal,OK,OK,0,126,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:46.641233,OilLeak,Normal,OK,OK,0,127,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:47.641233,OilLeak,Normal,OK,OK,0,128,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:48.641233,OilLeak,Normal,OK,OK,0,129,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:49.641233,OilLeak,Normal,OK,OK,0,130,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:50.641233,OilLeak,Normal,OK,OK,0,131,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:51.641233,OilLeak,Normal,OK,OK,0,132,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:52.641233,OilLeak,Normal,OK,OK,0,133,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:53.641233,OilLeak,Normal,OK,OK,0,134,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:54.641233,OilLeak,Normal,OK,OK,0,135,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:55.641233,OilLeak,Normal,OK,OK,0,136,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:56.641233,OilLeak,Normal,OK,OK,0,137,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:57.641233,OilLeak,Normal,OK,OK,0,138,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:58.641233,OilLeak,Normal,OK,OK,0,139,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:25:59.641233,OilLeak,Normal,OK,OK,0,140,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:00.641233,OilLeak,Normal,OK,OK,0,141,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:01.641233,OilLeak,Normal,OK,OK,0,142,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:02.641233,OilLeak,Normal,OK,OK,0,143,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:03.641233,OilLeak,Normal,OK,OK,0,144,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:04.641233,OilLeak,Normal,OK,OK,0,145,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:05.641233,OilLeak,Normal,OK,OK,0,146,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:06.641233,OilLeak,Normal,OK,OK,0,147,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:07.641233,OilLeak,Normal,OK,OK,0,148,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:08.641233,OilLeak,Normal,OK,OK,0,149,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:09.641233,OilLeak,Normal,OK,OK,0,150,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:10.641233,OilLeak,Normal,OK,OK,0,151,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:11.641233,OilLeak,Normal,OK,OK,0,152,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:12.641233,OilLeak,Normal,OK,OK,0,153,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:13.641233,OilLeak,Normal,OK,OK,0,154,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:14.641233,OilLeak,Normal,OK,OK,0,155,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:15.641233,OilLeak,Normal,OK,OK,0,156,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:16.641233,OilLeak,Normal,OK,OK,0,157,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:17.641233,OilLeak,Normal,OK,OK,0,158,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:18.641233,OilLeak,Normal,OK,OK,0,159,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:19.641233,OilLeak,Normal,OK,OK,0,160,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:20.641233,OilLeak,Normal,OK,OK,0,161,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:21.641233,OilLeak,Normal,OK,OK,0,162,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:22.641233,OilLeak,Normal,OK,OK,0,163,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:23.641233,OilLeak,Normal,OK,OK,0,164,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:24.641233,OilLeak,Normal,OK,OK,0,165,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:25.641233,OilLeak,Normal,OK,OK,0,166,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:26.641233,OilLeak,Normal,OK,OK,0,167,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:27.641233,OilLeak,Normal,OK,OK,0,168,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:28.641233,OilLeak,Normal,OK,OK,0,169,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:29.641233,OilLeak,Normal,OK,OK,0,170,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:30.641233,OilLeak,Normal,OK,OK,0,171,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:31.641233,OilLeak,Normal,OK,OK,0,172,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:32.641233,OilLeak,Normal,OK,OK,0,173,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:33.641233,OilLeak,Normal,OK,OK,0,174,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-01 16:26:34.641233,OilLeak,Normal,OK,OK,0,175,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
